Video Id,Publish Date,Channel Id,Video Title,Video Description,Channel Title,Video Tags,Default Audio Language,Video Views,Video Likes,Favorite Count,Comment Count,Channel Country,Query,Caption Saved
TeWekX9VORg,2017-03-22T04:11:33Z,UCi9mzS8H-ez_30w5SCL2dmw,MONSTA X - Beautiful MV Reaction [SHOWNU BETTA GET IT!],"Links!

JRE ""Stank Face"" Pin - http://www.clothedmondays.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=f5Zedh_5DDM

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/5RA4/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,303387,18084,0,918,US,American React Filipino,Yes
8aV0SxSbzvY,2017-08-16T21:20:28Z,UCi9mzS8H-ez_30w5SCL2dmw,BTS (방탄소년단) LOVE YOURSELF Highlight Reel '承' Reaction,"BUY YOUR JREAMER HATS HERE - https://the8mm.com/

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - 

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/9ZDY/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,176635,11501,0,647,US,American React Filipino,Yes
VPrX23ORDaQ,2017-11-07T10:45:17Z,UCi9mzS8H-ez_30w5SCL2dmw,SEVENTEEN - CLAP MV Reaction [BIGGEST JEONGHAN FANBOI],"BUY YOUR JREAMER HATS HERE - https://the8mm.com/

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - 

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

https://amara.org/v/cXWp/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino', 'Seventeen', 'jeonghan', 'woozi', 'the8', 's.coups']",en,350657,17768,0,1038,US,"American React Filipino,Korean React Filipino,React to Filipinos,React to Pinoy",Yes
mW4PwgpwCGE,2018-03-29T00:34:33Z,UCi9mzS8H-ez_30w5SCL2dmw,Samuel(사무엘) - ONE (Feat. JUNG ILHOON(정일훈) of BTOB) MV Reaction and EP FIRST LISTEN,"NEW VIDEO! PLEASE DONATE. (feat. BM From KARD) - https://www.youtube.com/watch?v=3eJrDniHzOw&t=28s

MEET & GREET info - https://www.facebook.com/events/154786758508980/

LEGENDARY: Making of a Kpop Star - https://www.viki.com/creators/35709c-legendary-making-of-a-k-pop-star

BUY YOUR JREAMER HATS HERE - https://the8mm.com/

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=tvAk65H4JCI

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

https://amara.org/v/gIMg/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,50441,3675,0,511,US,"American React Filipino,Korean React Filipino,React to Filipinos",Yes
gcjP_DqdA28,2017-02-10T17:17:18Z,UCi9mzS8H-ez_30w5SCL2dmw,BTS ‘Not Today’ MV Teaser Reaction [NOT TODAY],"CHECK OUT THE GAMING CHANNEL - https://www.youtube.com/watch?v=DHC9RbBVTvs

JRE ""Stank Face"" Pin - http://www.clothedmondays.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - 

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/3zCC/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,283772,19575,0,1013,US,Japanese React Filipino,Yes
eRq_6dNf7cc,2017-04-21T04:31:22Z,UCi9mzS8H-ez_30w5SCL2dmw,SF9 - Easy Love MV Reaction,"BURNT ASS CHICKEN - https://www.youtube.com/watch?v=WLIbLgaulU4

JRE ""Stank Face"" Pin - https://colorblanc.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=YPl7Boo_1ZY

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/6NxS/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,105726,6830,0,681,US,Japanese React Filipino,Yes
bJHVULK8pAs,2017-05-10T13:32:26Z,UCi9mzS8H-ez_30w5SCL2dmw,BTS - BLOOD SWEAT AND TEARS JAPANESE VERSION Reaction,"CHILLIN' WITH KARD - https://www.youtube.com/watch?v=wGn11_LaI_o&t=14s

JRE ""Stank Face"" Pin - https://colorblanc.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=7OX7dIRReSA&t=1s

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/6pce/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,363207,22360,0,1794,US,"Japanese React Filipino,Korean React Filipino",Yes
fYEtozCbX-g,2017-05-10T13:32:45Z,UCi9mzS8H-ez_30w5SCL2dmw,EXO-CBX - Ka-CHING! MV Short Version Reaction,"CHILLIN' WITH KARD - https://www.youtube.com/watch?v=wGn11_LaI_o&t=14s

JRE ""Stank Face"" Pin - https://colorblanc.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=XNwYapPXNkw

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/6pcd/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,173347,10087,0,463,US,Japanese React Filipino,Yes
vJTj_7fLTzM,2017-02-15T18:55:05Z,UCi9mzS8H-ez_30w5SCL2dmw,K.A.R.D - Don`t Recall MV Reaction [GOT ME GROOVIN' LIKE],"[NEW VIDEO] HOW GOD MADE HYUNA - https://youtu.be/kdsBTS7idS8

JRE ""Stank Face"" Pin - http://www.clothedmondays.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=41Dp7Q-SM1Y

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/4K0L/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,534088,27906,0,929,US,Korean React Filipino,Yes
mCGanrWZeu0,2017-02-19T22:29:51Z,UCi9mzS8H-ez_30w5SCL2dmw,TWICE - KNOCK KNOCK MV Reaction,"Links!

JRE ""Stank Face"" Pin - http://www.clothedmondays.com

THAT DOPE HAT - http://the8mm.com

Check out the Official MV - https://www.youtube.com/watch?v=8A2t_tAjMz8

Gaming Channel - https://www.youtube.com/user/JREKML2
SUBSCRIBE! ► http://full.sc/1dgYPSm

Want to Introduce Jrekml Videos send a 10 second video to @ the Email : playmyintrojre@gmail.com

Jrekml Email for Business/ Interview/ Promoting: Jrekml1@gmail.com

Facebook ► http://full.sc/14TS4pI

JRE Twitter ► https://twitter.com/ItsJRE

JREKML2 ► http://full.sc/1dgZbIW

Want to send mail to JREKML?
                                     P.O. Box 610116
                                     N. Miami, FL 33261
------------------------------------------------------------------------------

Kpop Merchandise:
Munkypop: http://www.munkypop.com

----------------------------
Background music By: 
FantastikBeats: http://www.youtube.com/user/Fantastikbeats
KayKayONTHEBEATZ: http://www.youtube.com/user/KayKayONTHEBEATZ
--------------------------------------
Jrekml Logo and Intro Created by: 
ItsClubAdventure: https://www.youtube.com/user/ItsClubAdventure/featured

Thanks for all your support, rating the video and leaving a comment
is always appreciated!

LOVE ALL YOU SEXY BEAUTIFUL PEOPLE

Help us caption & translate this video!

http://amara.org/v/4SXd/",JREKML,"['JREKML1', 'JREKML', 'Kpop', 'Funny', 'Korea', 'Asia', 'Asian', 'Filipino']",en,635132,18910,0,1097,US,"Korean React Filipino,React to Pinoy",Yes
